1	hbo	Ancient Hebrew
2	hbo	Ancient Hebrew
3	hbo	Ancient Hebrew
4	hbo	Ancient Hebrew
5	hbo	Ancient Hebrew
6	hbo	Ancient Hebrew
7	hbo	Ancient Hebrew
8	hbo	Ancient Hebrew
9	hbo	Ancient Hebrew
10	hbo	Ancient Hebrew
11	hbo	Ancient Hebrew
12	hbo	Ancient Hebrew
13	hbo	Ancient Hebrew
14	hbo	Ancient Hebrew
15	hbo	Ancient Hebrew
16	hbo	Ancient Hebrew
17	hbo	Ancient Hebrew
18	hbo	Ancient Hebrew
19	hbo	Ancient Hebrew
20	hbo	Ancient Hebrew
21	hbo	Ancient Hebrew
22	hbo	Ancient Hebrew
23	hbo	Ancient Hebrew
24	hbo	Ancient Hebrew
25	hbo	Ancient Hebrew
26	hbo	Ancient Hebrew
27	hbo	Ancient Hebrew
28	hbo	Ancient Hebrew
29	hbo	Ancient Hebrew
30	hbo	Ancient Hebrew
31	hbo	Ancient Hebrew
32	hbo	Ancient Hebrew
33	hbo	Ancient Hebrew
34	hbo	Ancient Hebrew
35	hbo	Ancient Hebrew
36	hbo	Ancient Hebrew
37	hbo	Ancient Hebrew
38	hbo	Ancient Hebrew
39	hbo	Ancient Hebrew
40	hbo	Ancient Hebrew
41	hbo	Ancient Hebrew
42	hbo	Ancient Hebrew
43	hbo	Ancient Hebrew
44	hbo	Ancient Hebrew
45	hbo	Ancient Hebrew
46	hbo	Ancient Hebrew
47	hbo	Ancient Hebrew
48	hbo	Ancient Hebrew
49	hbo	Ancient Hebrew
50	hbo	Ancient Hebrew
51	hbo	Ancient Hebrew
52	hbo	Ancient Hebrew
53	hbo	Ancient Hebrew
54	hbo	Ancient Hebrew
55	hbo	Ancient Hebrew
56	hbo	Ancient Hebrew
57	hbo	Ancient Hebrew
58	hbo	Ancient Hebrew
59	hbo	Ancient Hebrew
60	hbo	Ancient Hebrew
61	hbo	Ancient Hebrew
62	hbo	Ancient Hebrew
63	hbo	Ancient Hebrew
64	hbo	Ancient Hebrew
65	hbo	Ancient Hebrew
66	hbo	Ancient Hebrew
67	hbo	Ancient Hebrew
68	hbo	Ancient Hebrew
69	hbo	Ancient Hebrew
70	hbo	Ancient Hebrew
71	hbo	Ancient Hebrew
72	hbo	Ancient Hebrew
73	hbo	Ancient Hebrew
74	hbo	Ancient Hebrew
75	hbo	Ancient Hebrew
76	hbo	Ancient Hebrew
77	hbo	Ancient Hebrew
78	hbo	Ancient Hebrew
79	hbo	Ancient Hebrew
80	hbo	Ancient Hebrew
81	hbo	Ancient Hebrew
82	hbo	Ancient Hebrew
83	hbo	Ancient Hebrew
84	hbo	Ancient Hebrew
85	hbo	Ancient Hebrew
86	hbo	Ancient Hebrew
87	hbo	Ancient Hebrew
88	hbo	Ancient Hebrew
89	hbo	Ancient Hebrew
90	hbo	Ancient Hebrew
91	hbo	Ancient Hebrew
92	hbo	Ancient Hebrew
93	hbo	Ancient Hebrew
94	hbo	Ancient Hebrew
95	hbo	Ancient Hebrew
96	hbo	Ancient Hebrew
97	hbo	Ancient Hebrew
98	hbo	Ancient Hebrew
99	hbo	Ancient Hebrew
100	hbo	Ancient Hebrew
101	hbo	Ancient Hebrew
102	hbo	Ancient Hebrew
103	hbo	Ancient Hebrew
104	hbo	Ancient Hebrew
105	hbo	Ancient Hebrew
106	hbo	Ancient Hebrew
107	hbo	Ancient Hebrew
108	hbo	Ancient Hebrew
109	hbo	Ancient Hebrew
110	hbo	Ancient Hebrew
111	hbo	Ancient Hebrew
112	hbo	Ancient Hebrew
113	hbo	Ancient Hebrew
114	hbo	Ancient Hebrew
115	hbo	Ancient Hebrew
116	hbo	Ancient Hebrew
